Supplier Warehouse mandatory for sub-contracted Purchase Receipt,Entrepôt Fournisseur obligatoire pour les Reçus d'Achat sous-traités,
Supplier Warehouse mandatory for sub-contracted {0},Entrepôt fournisseur obligatoire pour le·la {0} sous-traité,
Supplier Warehouse,Entrepôt Fournisseur,
Supplier and Price Defaults,Valeurs par défaut des fournisseurs et des prix,
Supplier database.,Base de données fournisseurs.,
Supplier delivers to Customer,Fournisseur livre au Client,
Supplier of Goods or Services.,Fournisseur de Biens ou Services.,
Supplier {0} not found in {1},Fournisseur {0} introuvable dans {1},
Supplier(s),Fournisseur(s),
Supplier-Wise Sales Analytics,Analyse des ventes par fournisseur,
Supplier,Fournisseur,
Suppliers,Fournisseurs,
Supplies made to Composition Taxable Persons,Fournitures à des Composition Taxe Persons,
Supplies made to UIN holders,Achats auprès de détenteurs d'UIN,
Supplies made to Unregistered Persons,Achats auprès de personnes non enregistrées,
Supplies subject to the reverse charge provision,Biens soumis au mécanisme d'auto-liquidation,
Suppliies made to Composition Taxable Persons,Achats auprès de personnes taxables par composition,
Supply Raw Materials for Purchase,Fournir les Matières Premières pour l'Achat,
Supply Raw Materials,Fournir les Matières Premières,
Supply Type,Type d'approvisionnement,
Support Analytics,Analyse du Support,
Support Hour Distribution,Distribution des heures de support,
Support Hours,Heures de support,
Support Portal,Portail du support,
Support Search Source,Source de la recherche du support,
Support Settings,Paramètres du support,
Support Team,Équipe de Support,
Support Tickets,Billets de Support,
Support and Resolution,Support et résolution,
"Support for public app is deprecated. Please setup private app, for more details refer user manual","La prise en charge de l'application publique est obsolète. S'il vous plaît configurer l'application privée, pour plus de détails se référer au manuel de l'utilisateur",
Support queries from customers.,Demande de support des clients,
Support,Support,
Suspended,Suspendu,
Switch Between Payment Modes,Changer de mode de paiement,
Sync Based On,Synchronisation basée sur,
Sync HSN Codes,Synchronisation des codes HSN,
Sync Missing Old Shopify Orders,Synchroniser les anciennes commandes Shopify,
Sync Now,Synchroniser maintenant,
Sync Orders,Synchroniser les commandes,
Sync Products,Synchroniser les produits,
Sync Started,Synchronisation démarrée,
Sync Taxes and Charges,Synchroniser les taxes et frais,
Sync has been temporarily disabled because maximum retries have been exceeded,La synchronisation a été temporairement désactivée car les tentatives maximales ont été dépassées,
Sync with Google Calendar,Synchroniser avec Google Agenda,
Sync with Woocommerce,Synchroniser avec WooCommerce,
Synch Orders,Commandes de synchronisation,
Synch Products,Produits Synch,
Synch Taxes and Charges,Synch Taxes et Charges,
Synchronization Settings,Paramètres de synchronisation,
Synchronization failed,La synchronisation a échoué,
Synchronization will be based on stock levels in Dokos,La synchronisation sera basée sur les niveaux de stock dans Dokos,
Synchronize all accounts every hour,Synchroniser tous les comptes toutes les heures,
Synchronize an account,Synchroniser un compte,
Synchronize stock levels,Synchroniser les niveaux de stock,
Synchronize this account,Synchroniser ce compte,
Synchronize,Synchroniser,
Syncing Missing Orders,Synchronisation des commandes manquantes,
Syntax error in condition: {0} in Income Tax Slab,Erreur de syntaxe dans la condition : {0} in Income Tax Slab,
Syntax error in condition: {0},Erreur de syntaxe dans la condition: {0},
Syntax error in formula or condition: {0},Erreur de syntaxe dans la formule ou condition : {0},
System Manager,Responsable système,
"System User (login) ID. If set, it will become default for all HR forms.","L'ID (de connexion) de l'Utilisateur Système. S'il est défini, il deviendra la valeur par défaut pour tous les formulaires des RH.",
System consider the projected quantity to check available or will be available sub-assembly items,Le système considère la quantité projetée pour vérifier les articles de sous-assemblage disponibles ou qui vont être disponibles,
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,Le système créera automatiquement les numéros de série / lot pour les produits finis lors de la soumission de l'ordre de travail.,
System will fetch all the entries if limit value is zero.,Le système va récupérer toutes les écritures si la valeur limite est zéro,
System will not check over billing since amount for Item {0} in {1} is zero,Le système ne vérifiera pas la surfacturation puisque le montant de l'article {0} dans {1} est égal à zéro.,
System will notify to increase or decrease quantity or amount ,Le système notifiera s'il faut augmenter ou diminuer la quantité ou le montant,
"System will pickup the materials from the selected warehouses. If not specified, system will create material request for purchase.","Le système va récupérer les matériaux depuis les entrepôts sélectionnés. Si non spécifié, le système créera une demande de matériaux à acheter.",
TDS Computation Summary,Récapitulatif des taxes déduites à la source (Inde),
TDS Payable Monthly,Taxes déduites à la source payable par mois,
TDS Payable,Impôt à la source exigible,
TDS Rate %,Pourcentage de TDS,
TLB-,TLB-,
TS-.YYYY.-,TS-.YYYY.-,
TS-,TS-,
TVA-.YYYY.-.MM.-,TVA-.YYYY.-.MM.-,
Table for Item that will be shown in Web Site,Table pour l'Article qui sera affiché sur le site Web,
Tabs,Séparateur d'onglet,
Tag Line,Ligne de Tag,
Tag,Tag,
Take Exact Completed Years,Prendre en compte les années complétées,
Take a quick walk-through of Accounts Settings,Parcourez rapidement les paramètres des comptes,
Take a walk through Stock Settings,Parcourez les paramètres des stocks,
Take a walk-through of Manufacturing Settings,Parcourez les paramètres de fabrication,
Taken,Pris,
Tally Company,Société Tally,
Tally Creditors Account,Compte créditeur Tally,
Tally Debtors Account,Compte débiteur Tally,
Tally Migration Error,Erreur de migration Tally,
Tally Migration,Migration Tally,
Tap items to add them here,Choisissez des articles pour les ajouter ici,
Target  Amount,Montant Cible,
Target ({}),Objectif ({}),
Target Asset,Actif cible,
Target Batch No,N° de lot cible,
Target Detail,Détail Cible,
Target Details,Détails des objectifs,
Target Distribution,Distribution Cible,
Target DocType,Type de document cible,
Target Fieldname (Stock Ledger Entry),Nom de champ cible (Ecriture du livre d'inventaire),
Target Fixed Asset Account,Compte d'actif immobilisé cible,
Target Has Batch No,La cible a un numéro de lot,
Target Has Serial No,La cible a un numéro de série,
Target Incoming Rate,Prix entrant cible,
Target Is Fixed Asset,La cible est un actif immobilisé,
Target Item Code,Code article cible,
Target Item Name,Nom de l'article cible,
Target Item {0} is neither a Fixed Asset nor a Stock Item,L'article cible {0} n'est ni un actif immobilisé ni un article stocké,
Target Item {0} must be a Fixed Asset item,L'article cible {0} doit être un article immobilisable,
Target Item {0} must be a Stock Item,L'article cible {0} doit être un article stocké,
Target Location is required for the asset {0},La localisation cible est requise pour l'actif {0},
Target Location is required while receiving Asset {0} from an employee,Le lieu cible est requis pour recevoir l'actif {0} d'un employé,
Target Location is required while transferring Asset {0},Le lieu cible est requis pour transférer l'actif {0},
Target Location or To Employee is required while receiving Asset {0},Le lieu cible ou l'employé cible est requis pour recevoir l'actif {0},
Target Location,Localisation cible,
Target On,Cible Sur,
Target Qty must be a positive number,La qté cible doit être un nombre positif,
Target Qty,Qté Cible,
Target Quantity,Quantité cible,
Target Serial No,N° de série cible,
Target Unit of Measure,Unité de mesure cible,
Target Warehouse Address,Adresse de l'entrepôt cible,
Target Warehouse Name,Nom de l'entrepôt cible,
Target Warehouse is mandatory for Decapitalization,L'entrepôt cible est obligatoire pour la décapitalisation,
Target Warehouse is set for some items but the customer is not an internal customer.,L'entrepôt cible est défini pour certains articles mais le client n'est pas un client interne.,
Target Warehouse,Entrepôt Cible,
Target warehouse in row {0} must be same as Work Order,L'entrepôt cible dans la ligne {0} doit être identique à l'entrepôt de l'ordre de travail,
Target warehouse is mandatory for row {0},L'Entrepôt cible est obligatoire pour la ligne {0},
Target,Cible,
Targets,Cibles,
Tariff Number,Tarif,
Task Completion,Nombre de tâche terminées,
Task Depends On,Tâche Dépend De,
Task Description,Description de la tâche,
Task Name,Nom de la tâche,
Task Progress,Avancement des tâche,
Task Type,Type de tâche,
Task Weight,Poids de la tâche,
Task {0} depends on Task {1}. Please add Task {1} to the Tasks list.,La tâche {0} dépend de la tâche {1}. Veuillez ajouter la tâche {1} à la liste de tâches.,
Task's {0} End Date cannot be after Project's End Date.,La date de fin de la tâche {0} ne peut pas être après la date de fin du projet,
Task's {0} Start Date cannot be after Project's End Date.,La date de début de la tâche {0} ne peut pas être après la date de fin du projet,
Task's {0} cannot be after Project's Expected End Date.,La {0} de la tâche ne peut pas être après la date prévue de fin du projet,
Task,Tâche,
Tasks Completed,Tâches terminées,
Tasks Overdue,Tâches en retard,
Tasks,Tâches,
Tax Account Head,Compte de taxe,
Tax Account not specified for Shopify Tax {0},Aucun compte de taxe n'est défini pour la taxe Shopify {0},
Tax Account,Compte de taxes,
Tax Accounts,Comptes de taxe,
Tax Amount After Discount Amount (Company Currency),Montant de la Taxe Après Remise (Devise Société),
Tax Amount After Discount Amount,Montant de la Taxe après Remise,
Tax Amount,Montant des taxes,
Tax Assets,Actifs d'Impôts,
Tax Breakup Table Based On HSN Code,Tableau de répartition des taxes basé sur le code HSN,
Tax Breakup,Répartition des Taxes,
Tax Categories,Catégories,
Tax Category for overriding tax rates.,Catégorie de taxe pour le calcul des taux de taxe,
"Tax Category has been changed to ""Total"" as its an internal purchase.","La catégorie de taxe a été changée à """"Total"""" car il s'agit d'un achat interne.",
"Tax Category has been changed to ""Total"" because all the Items are non-stock items","La Catégorie de Taxe a été changée à ""Total"" car tous les articles sont des articles hors stock",
Tax Category,Catégorie de taxe,
Tax Detail,Détails des taxes,
Tax Details,Détails des taxes,
Tax Determination,Détermination de taxes,
Tax Exemption Category,Catégorie d'exonération fiscale,
Tax Exemption Proofs,Preuves d'exonération fiscale,
Tax ID missing for {} in the company document,ID fiscal manquant pour {} dans le document de l'entreprise,
Tax ID of this company.,Numéro de TVA de cette société,
Tax ID,Numéro de TVA,
Tax Id: ,Numéro de TVA:,
Tax Id,N° de TVA,
"Tax Liability (Advances Received) - 11A(1), 11A(2)","Obligation fiscale (avances reçues) - 11A(1), 11A(2)",
Tax Rate,Taux de taxe,
Tax Rates,Taux de taxe,
Tax Refunds provided to Tourists under the Tax Refunds for Tourists Scheme,Remboursements de taxe fournis aux touristes dans le cadre du schéma de remboursement de taxe pour les touristes.,
Tax Rule Conflicts with {0},La règle de taxation est en conflit avec {0},
Tax Rule for transactions.,La règle de taxation pour les transactions.,
Tax Rule,Règle de taxation,
Tax Rules,Règles de taxation,
Tax Settings,Paramètres des taxes,
Tax Template is mandatory.,Un modèle de taxes est obligatoire.,
Tax Templates,Modèles de taxe,
Tax Total,Total des taxes,
Tax Type,Type de Taxe,
Tax Withheld Vouchers,Documents avec taxation à la source,
Tax Withholding Account,Compte de taxation à la source,
Tax Withholding Categories,Catégories de taxation à la source,
Tax Withholding Category {} against Company {} for Customer {} should have Cumulative Threshold value.,La catégorie de prélèvement à la source {} pour la société {} et le client {} doit avoir une valeur plafond.,
Tax Withholding Category,Catégorie d'auto-liquidation de taxe,
Tax Withholding Net Total,Total net des taxes prélevées à la source,
Tax Withholding Rate,Taux de déduction de taxes,
Tax Withholding Rates,Taux de déduction de taxes,
Tax Withholding rates to be applied on transactions.,Taux de déduction de taxes à appliquer aux transactions.,
Tax Withholding,Taxation à la source,
Tax category can be set on Addresses. An address can be Shipping or Billing address. Set which addres to select when applying Tax Category.,La catégorie de taxe peut être définie dans les adresses. Une adresse peut être une adresse de livraison ou une adresse de facturation. Choisissez celle à sélectionner.,
Tax category,Catégorie de taxe,
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","La table de détails de taxe est récupérée depuis les données de base de l'article comme une chaîne de caractères et stockée dans ce champ.
Elle est utilisée pour les Taxes et Frais.",
Tax detail table fetched from item master as a string and stored in this field.\nUsed for Taxes and Charges,Tableau de détail des taxes récupéré depuis les données de base et enregistré dans ce champ.\nUtilisé pour les taxes et frais.,
Tax on additional salary,Taxe sur le salaire additionnel,
Tax on flexible benefit,Impôt sur les prestations sociales variables,
Tax template for buying transactions.,Modèle de taxes pour les opérations d'achat.,
Tax template for item tax rates.,Modèle de taxes pour les prix unitaires par article,
Tax template for selling transactions.,Modèle de taxes pour les opérations de vente.,
Tax will be withheld only for amount exceeding the cumulative threshold,L'impôt ne sera retenu que pour les montants dépassant le seuil cumulé.,
TaxJar Nexus,TaxJar Nexus,
TaxJar Settings,Paramètres TaxJar,
Tax,Taxe,
Taxable Amount,Montant Taxable,
Taxable Salary Slab,Tranche de salaire imposable,
Taxable Salary Slabs,Tranches de salaire imposables,
Taxation,Taxation,
Taxes and Charges Added (Company Currency),Taxes et Frais Additionnels (Devise Société),
Taxes and Charges Added,Taxes et Frais Additionnels,
Taxes and Charges Calculation,Calcul des Frais et Taxes,
Taxes and Charges Deducted (Company Currency),Taxes et Frais Déductibles (Devise Société),
Taxes and Charges Deducted,Taxes et Frais Déductibles,
Taxes and Charges Template,Modèle de taxes et frais,
Taxes and Charges on Income Tax,Taxes et frais sur l'impôt sur le revenu,
Taxes and Charges,Taxes et Frais,
Taxes and charges table,Tableau de taxes et frais,
Taxes paid while advance payment will be adjusted against this invoice,Les taxes payées dans le cadre de l'avance seront ajustés pour cette facture.,
Taxes,Taxes,
Technology,Technologie,
Telecommunications,Télécommunications,
Telephone Expenses,Frais Téléphoniques,
Telephony Call Type,Type d'appel téléphonique,
Telephony,Téléphonie,
Television,Télévision,
Template Item Selected,Modèle de variante sélectionné,
Template Item,Article modèle,
Template Name,Nom du modèle,
Template Title,Titre du modèle,
Template for this company's chart of account.,Modèle pour le plan comptable de cette société,
Template of terms or contract.,Modèle de termes ou de contrat.,
Template,Modèle,
Templates of supplier scorecard criteria.,Modèles de critères pour les fiches d'évaluation fournisseur.,
Templates of supplier scorecard variables.,Modèles de variables pour les fiches d'évaluation fournisseur.,
Templates of supplier standings.,Modèles de classements fournisseurs.,
Temporarily on Hold,Temporairement en attente,
Temporary Accounts,Comptes Temporaires,
Temporary Against Account Number,Compte temporaire,
Temporary Opening Account,Compte temporaire d'ouverture,
Temporary Opening,Ouverture Temporaire,
Temporary,Temporaire,
Term Details,Détails du Terme,
Terms and Conditions Content,Contenu des termes et conditions,
Terms and Conditions Details,Détails des termes et conditions,
Terms and Conditions Help,Aide des Termes et Conditions,
Terms and Conditions Template,Modèle de termes et conditions,
Terms and Conditions Templates,Modèles de termes et conditions,
Terms and Conditions1,Termes et conditions,
Terms and Conditions,Termes et conditions,
Terms and conditions used by default in buying transactions.,Termes et conditions utilisées par défaut dans les transactions d'achat,
Terms and conditions used by default in sales transactions.,Termes et conditions utilisées par défaut dans les transactions de vente,
Terms and conditions,Termes et conditions,
Terms,Termes,
Territory Item,Élément du territoire,
Territory Manager,Responsable Régional,
Territory Name,Nom de la Région,
Territory Target Variance Based On Item Group,Variance des objectifs territoriaux par groupe d'article,
Territory Targets,Objectifs Régionaux,
Territory Tree,Arbre des territoires,
Territory Wise Opportunity Count,Compte d'opportunités par territoire,
Territory Wise Sales,Ventes par territoire,
Territory is Required in POS Profile,Le territoire est obligatoire dans le profil de point de vente,
Territory-wise Sales,Ventes par territoire,
Territory,Région,
Test,Test,
Thank you for your business!,Merci pour votre entreprise !,
The 'From Package No.' field must neither be empty nor it's value less than 1.,Le champ 'N° de Paquet' ne doit pas être vide ni sa valeur être inférieure à 1.,
"The Access to Request for Quotation From Portal is Disabled. To Allow Access, Enable it in Portal Settings.","L'accès aux appels d'offre depuis le portail est désactivé. Pour permettre l'accès, activez ce portail dans les paramètres du portail.",
The Asset Module is all set up!,Le module de gestion des actifs est configuré !,
The Assets Module is all set up!,Le Module Actifs est configuré !,
The BOM which will be replaced,La nomenclature qui sera remplacée,
The Brand,La société,
The Buying Module is all set up!,Le module de gestion des achats est configuré !,
The CRM Module is set up!,Le module CRM est configuré !,
The Campaign '{0}' already exists for the {1} '{2}',La campagne '{0}' existe déjà pour le/la {1} '{2}',
The Charge Webhook is no longer supported. Please add Payment Intent to your webhooks instead.,Le webhook Charge n'est plus supporté. Veuillez ajouter Payment Intent à vos webhooks à la place.,
The Condition '{0}' is invalid,La condition '{0}' est invalide,
The Document Type {0} must have a Status field to configure Service Level Agreement,Le type de document {0} doit avoir un champ Statut pour configurer l'accord de niveau de service.,
"The GL Entries will be cancelled in the background, it can take a few minutes.","Les écritures de grand livre seront annulées en tâche de fond, cela peut prendre plusieurs minutes.",
"The GL Entries will be processed in the background, it can take a few minutes.","Les écritures de grand livre seront générées en tâche de fond, cela peut prendre plusieurs minutes.",
The HR Module is all set up!,Le module de gestion des ressources humaines est configuré !,
The Item {0} cannot have Batch,L'Article {0} ne peut être en Lot,
The Loyalty Program isn't valid for the selected company,Le programme de fidélité n'est pas valable pour la société sélectionnée,
The Payment Term at row {0} is possibly a duplicate.,Le délai de paiement à la ligne {0} est probablement un doublon.,
The Term End Date cannot be earlier than the Term Start Date. Please correct the dates and try again.,La Date de Fin de Terme ne peut pas être antérieure à la Date de Début de Terme. Veuillez corriger les dates et essayer à nouveau.,
The Term End Date cannot be later than the Year End Date of the Academic Year to which the term is linked (Academic Year {}). Please correct the dates and try again.,La Date de Fin de Terme ne peut pas être postérieure à la Date de Fin de l'Année Académique à laquelle le terme est lié (Année Académique {}). Veuillez corriger les dates et essayer à nouveau.,
The Term Start Date cannot be earlier than the Year Start Date of the Academic Year to which the term is linked (Academic Year {}). Please correct the dates and try again.,La Date de Début de Terme ne peut pas être antérieure à la Date de Début de l'Année Académique à laquelle le terme est lié (Année Académique {}). Veuillez corriger les dates et essayer à nouveau.,
The Year End Date cannot be earlier than the Year Start Date. Please correct the dates and try again.,La Date de Fin d'Année ne peut pas être antérieure à la Date de Début d’Année. Veuillez corriger les dates et essayer à nouveau.,
The amount of {0} set in this payment request is different from the calculated amount of all payment plans: {1}. Make sure this is correct before submitting the document.,Le montant {0} défini dans cette requête de paiement est différent du montant calculé de tous les plans de paiement: {1}.\nVeuillez vérifier que c'est correct avant de valider le document.,
The field From Shareholder cannot be blank,Le champ 'De l'actionnaire' ne peut pas être vide,
The field To Shareholder cannot be blank,Le champ 'A l'actionnaire' ne peut pas être vide,
The field filters will also work as categories in the <b>Shop by Category</b> page.,Les filtres de champ sont utilisés comme catégories dans la page <b>Achats par catégorie</b>,
The field {0} is required for the reposting,Le champ {0} est requis pour la re-comptabilisation,
The fields From Shareholder and To Shareholder cannot be blank,Les champs 'De l'actionnaire' et 'A l'actionnaire' ne peuvent pas être vides,
The finished product {0} quantity {1} and For Quantity {2} cannot be different,La quantité {1} de produit fini {0} et la quantité {2} ne peuvent pas être différentes,
The first Approver in the list will be set as the default Approver.,Le premier approbateur dans la liste sera défini comme l'approbateur par défaut,
The first Expense Approver in the list will be set as the default Expense Approver.,Le premier approbateur de notes de frais de la liste sera défini comme approbateur de notes de frais par défaut.,
The first Leave Approver in the list will be set as the default Leave Approver.,Le premier approbateur de congés de la liste sera défini comme approbateur de congés par défaut.,
The folio numbers are not matching,Les numéros de folio ne correspondent pas,
"The following Items, having Putaway Rules, could not be accomodated:","Les articles suivants, ayant des règles d'inventaire, n'ont pu être gérés:",
The following Work Orders were created:,Les ordres de travail suivants ont été créés:,
The following deleted attributes exist in Variants but not in the Template. You can either delete the Variants or keep the attribute(s) in template.,Les attributs supprimés suivants existent dans des variantes mais pas dans le modèle. Vous devez supprimer les variantes ou conserver les attributs dans le modèle.,
The following employees are currently still reporting to {0}:,Les employés suivants rapportent encore à {0}:,
"The following entries exist already with the same date, debit, credit and currency:<br>{0}","Les écritures suivantes existent déjà avec la même date, débit, crédit et devise:<br>{0}",
The following serial numbers were created: <br> {0},Les numéros de séries suivants ont été créés: <br> {0},
The following serial numbers were created: <br><br> {0},Les numéros de série suivants on été créés: <br><br> {0},
The following {0} were created: {1},Les {0} suivants ont été créés: {1},
The fraction of Daily Salary per Leave should be between 0 and 1,La fraction du salaire quotidien par congé doit être entre 0 et 1,
The fraction of daily wages to be paid for half-day attendance,Fraction du salaire journalier payé pour une présence d'une demi-journée,
The gross weight of the package. Usually net weight + packaging material weight. (for print),Le poids brut du colis. Habituellement poids net + poids du matériau d'emballage. (Pour l'impression),
The holiday on {0} is not between From Date and To Date,Le jour férié {0} n'est pas compris entre la date de début et la date de fin,
The image of this event was made public to be displayed correctly on the website.,L'image de cet événement a été rendue publique pour être affichée correctement sur le site web.,
The input you've entered doesn't match the GSTIN format for UIN Holders or Non-Resident OIDAR Service Providers,Votre entrée ne correspond pas au format GSTIN pour les détenteurs d'un UIN ou les fournisseurs de service non résidents OIDAR,
The input you've entered doesn't match the format of GSTIN.,Votre entrée ne correspond pas au format GSTIN.,
The invoice item creation has failed. Check that this subscription is linked to a Stripe gateway.,La création du poste de facture a échoué. Vérifiez que cet abonnement est lié à une passerelle Stripe.,
The items {0} and {1} are present in the following {2} : ,Les articles {0} et {1} sont présents dans le {2} suivant :,
The items {0} and {1} are present in the following {2} :,Les articles {0} et {1} sont présents dans le {2} suivant,
The maximum number of simultaneous bookings allowed for this item has been reached.,Le nombre maximum de réservations simultanées autorisées pour cet article a été atteint.,
The metrics for this report are calculated based on the Standard Working Hours. Please set {0} in {1}.,Les données de ce rapport sont calculées sur la base des heures de travail standard. Veuillez définir {0} dans {1}.,
The net weight of this package. (calculated automatically as sum of net weight of items),Le poids net de ce paquet. (Calculé automatiquement comme la somme du poids net des articles),
The new BOM after replacement,La nouvelle nomenclature après remplacement,
The next invoice date for this subscription is in the past and can not be billed with Stripe.,La prochaine date de facturation pour cet abonnement est dans le passé et ne pourra pas être facturé avec Stripe.,
The next invoice will be generated on {0},La prochaine facture sera générée le {0},
The next invoice will be generated on,La prochaine facture sera générée le,
The number of shares and the share numbers are inconsistent,Le nombre d'actions dans les transactions est incohérent avec le nombre total d'actions,
The operation {0} can not add multiple times,L'opération {0} ne peut pas être ajoutée plusieurs fois.,
The operation {0} can not be the sub operation,L'opération {0} ne peut pas être une sous-opération.,
The outstanding amount for this document is lower than the current payment request.,Le montant restant dû pour ce document est inférieur au montant de cette demande de paiement.,
The parent account {0} does not exists in the uploaded template,Le compte parent {0} n'existe pas dans le modèle téléchargé,
The parent account {0} does not exists,Le compte parent {0} n'existe pas,
The parent report cannot be overwritten.,Le rapport parent ne peut pas être écrasé,
The party this transaction is made with.,Tiers avec lequel est fait la transaction,
"The percentage by which you can overbill transactions. For example, if the order value is $100 for an Item and percentage here is set as 10% then you are allowed to bill for $110.","Pourcentage de sur-facturation maximum. Par exemple, si la valeur de la commande est de 100€ pour un article et que le pourcentage défini ici est de 10%, alors vous pourrez facturer jusqu'à 110€.",
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ","Pourcentage du montant commandé que vous pouvez facturer en plus. Par exemple, si la valeur de la commande est de 100€ pour un article et que la tolérance est de 10%, alors vous pourrez facturer jusqu'à 110€",
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.","Pourcentage de produits que vous pouvez recevoir ou livrer en plus des quantités commandées. Par exemple, si vous commandé 100 unités, et votre tolérance est de 10%, vous pouvez recevoir jusqu'à 110 unités.",
"The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.","Le pourcentage que vous êtes autorisé à transférer est supérieur à la quantité commandée. Par exemple, si vous avez commandé 100 unités, et que votre allocation est de 10%, vous êtes autorisé à transférer 110 unités.",
The price list {0} does not exists or disabled,La liste de prix n'existe pas ou a été désactivée,
The quotation has been updated,Le devis a été mis à jour,
The reference date will also be used in the bank reconciliation process.,La date de référence sera également utilisée dans le processus de rapprochement bancaire,
The reference doctype should be a Payment Request or a Subscription,Le type de document de référence doit être une demande de paiement ou un abonnement,
"The reference doctype should be a Payment Request, a Sales Invoice, a Sales Order or a Subscription","Le document de référence doit être un demande de paiement, une facture de vente, une commande client ou un abonnement",
The reference document does not exist,Le document de référence n'existe pas,
The reference number will be used to find this transaction in the bank reconciliation dashboard.,Le numéro de référence sera utilisé pour trouver cette transaction dans le tableau de bord de rapprochement bancaire.,
"The reference will be like ""{prefix}-{sales invoice n°}""","La référence sera de la forme ""{préfixe}-{n° de facture}""",
The request for quotation can be accessed by clicking on the following link,L'appel d'offre peut être consulté en cliquant sur le lien suivant,
The root account {0} must be a group,Le compte racine {0} doit être un groupe,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.",Les fiches de paie envoyées par email seront protégées par un mot de passe. Le mot de passe sera généré sur la base de la politique de mots de passe,
The salary will be deducted for this leave type.,Le salaire sera déduit pour ce type de congés,
The selected BOMs are not for the same item,Les nomenclatures sélectionnées ne sont pas pour le même article,
The selected Purchase Invoice doesn't contains selected Asset Item.,La facture d'achat sélectionnée ne contient pas d'article correspondant à cet actif,
The selected Purchase Receipt doesn't contains selected Asset Item.,Le reçu d'achat sélectionnée ne contient pas d'article correspondant à cet actif,
The selected change account {} doesn't belongs to Company {}.,Le compte de rendu de monnaie {} n'appartient pas à la société {},
The selected item cannot have Batch,L'article sélectionné ne peut pas avoir de Lot,
The selected payment entry should be linked with a creditor bank transaction,Le paiement sélectionné doit être lié avec une transaction bancaire créditrice,
The selected payment entry should be linked with a debtor bank transaction,Le paiement sélectionné doit être lié avec une transaction bancaire débitrice,
The selected sales invoice has been linked to this subscription,La facture de vente sélectionnée a été associée avec cet abonnement,
The selected {0} does not contain the selected Asset Item.,Le·la {0} sélectionné·e ne contient pas l'article correspondant à l'actif sélectionnée,
The seller and the buyer cannot be the same,Le vendeur et l'acheteur ne peuvent pas être les mêmes,
The serial no {0} does not belong to item {1},Le numéro de série {0} n'appartient pas à l'article {1},
The serial no {0} has added multiple times in the stock entry {1},Le numéro de série {0} a été ajouté plusieurs fois dans l'écriture de stock {1},
The shareholder does not belong to this company,L'actionnaire n'appartient pas à cette société,
The shares already exist,Les actions existent déjà,
The shares don't exist with the {0},Les actions n'existent pas pour {0},
The shipping method is no longer applicable,Le mode de livraison n'est plus applicable,
The shopping cart has been emptied because none of the items are available in the selected company.,Le panier a été vidé car aucun des articles n'est disponible dans l'entreprise sélectionnée.,
The start time cannot be before {0},L'heure de début ne peut pas être avant {0},
The subscription has been created,L'abonnement a été créé,
"The sync has started in the background, please check the {0} list for new records.","La synchronisation a démarré en arrière plan, veuillez vérifier la liste {0} pour de nouvelles entrées.",
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Draft stage",La tâche a été mise en file d'attente dans les tâches de fond. En cas d'erreur le système ajoutera un commentaire avec l'erreur dans cette réconciliation de stock et remettra ce document en brouillon.,
"The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Submitted stage","La tâche a été mise en file d'attente en tâche de fond. En cas d'erreur lors de l'exécution de la tâche de fond, le système ajoutera un commentaire avec l'erreur dans cette réconciliation de stock qui redeviendra un brouillon à valider",
"The tax category this template is linked to, if applicable.","La catégorie de taxe à laquelle ce modèle est lié, si applicable.",
The template's title. Should help you find it in transaction.,Le titre de ce modèle. Doit vous aider à le trouver dans les transactions.,
The time after the shift start time when check-in is considered as late (in minutes).,Durée après le début du quart avant que l'enregistrement soit considéré comme tardif (en minutes),
The time before the shift end time when check-out is considered as early (in minutes).,Durée avant la fin du quart avant que l'enregistrement soit considéré comme anticipé (en minutes),
The time before the shift start time during which Employee Check-in is considered for attendance.,L'employé sera considéré présent s'il s'enregistre au maximum x minutes avant le début de son quart,
"The total Issue / Transfer quantity {0} in Material Request {1}  \
							cannot be greater than requested quantity {2} for Item {3}",La quantité totale d'Émission / Transfert {0} dans la Demande de matériel {1} \ ne peut pas être supérieure à la quantité demandée {2} pour l'Article {3},
The total Issue / Transfer quantity {0} in Material Request {1} cannot be greater than allowed requested quantity {2} for Item {3},La quantité totale sortie/transférée {0} dans la demande d'article {1} ne peut pas être supérieure à la quantité demandée autorisée {2} pour l'article {3}.,
The total Issue / Transfer quantity {0} in Material Request {1} cannot be greater than requested quantity {2} for Item {3},La quantité totale de sortie/transfert {0} dans la demande d'article {1} ne peut pas être supérieure à la quantité demandée {2} pour l'article {3}.,
